x-axis,1,2,3
second,Volt,Volt,Volt
+18.19000E-03,+3.28125000E+00,+2.03749990E+00,+2.65000010E+00
+18.20000E-03,+3.34375000E+00,+2.25624990E+00,+2.93125010E+00
+18.21000E-03,+3.31250000E+00,+2.50624990E+00,+3.18125010E+00
+18.22000E-03,+3.25000000E+00,+2.69374990E+00,+3.40000010E+00
+18.23000E-03,+3.09375000E+00,+2.91249990E+00,+3.52500010E+00
+18.24000E-03,+2.90625000E+00,+3.09999990E+00,+3.61875010E+00
+18.25000E-03,+2.65625000E+00,+3.22499990E+00,+3.58750010E+00
+18.26000E-03,+2.43750000E+00,+3.31874990E+00,+3.43125010E+00
+18.27000E-03,+2.25000000E+00,+3.34999990E+00,+3.27500010E+00
+18.28000E-03,+2.00000000E+00,+3.31874990E+00,+3.08750010E+00
+18.29000E-03,+1.78125000E+00,+3.19374990E+00,+2.83750010E+00
+18.30000E-03,+1.65625000E+00,+3.03749990E+00,+2.55625010E+00
+18.31000E-03,+1.56250000E+00,+2.88124990E+00,+2.21250010E+00
+18.32000E-03,+1.50000000E+00,+2.63124990E+00,+1.96250010E+00
+18.33000E-03,+1.50000000E+00,+2.38124990E+00,+1.71250010E+00
+18.34000E-03,+1.62500000E+00,+2.16249990E+00,+1.49375010E+00
+18.35000E-03,+1.75000000E+00,+1.94374990E+00,+1.33750010E+00
+18.36000E-03,+1.96875000E+00,+1.75624990E+00,+1.33750010E+00
+18.37000E-03,+2.18750000E+00,+1.63124990E+00,+1.33750010E+00
+18.38000E-03,+2.40625000E+00,+1.59999990E+00,+1.43125010E+00
+18.39000E-03,+2.68750000E+00,+1.56874990E+00,+1.61875010E+00
+18.40000E-03,+2.90625000E+00,+1.59999990E+00,+1.83750010E+00
+18.41000E-03,+3.09375000E+00,+1.72499990E+00,+2.08750010E+00
+18.42000E-03,+3.21875000E+00,+1.84999990E+00,+2.40000010E+00
+18.43000E-03,+3.31250000E+00,+2.06874990E+00,+2.71250010E+00
+18.44000E-03,+3.31250000E+00,+2.28749990E+00,+2.96250010E+00
+18.45000E-03,+3.21875000E+00,+2.53749990E+00,+3.21250010E+00
+18.46000E-03,+3.12500000E+00,+2.78749990E+00,+3.40000010E+00
+18.47000E-03,+2.96875000E+00,+2.97499990E+00,+3.46250010E+00
+18.48000E-03,+2.78125000E+00,+3.13124990E+00,+3.52500010E+00
+18.49000E-03,+2.53125000E+00,+3.25624990E+00,+3.43125010E+00
+18.50000E-03,+2.25000000E+00,+3.25624990E+00,+3.33750010E+00
+18.51000E-03,+2.00000000E+00,+3.28749990E+00,+3.18125010E+00
+18.52000E-03,+1.81250000E+00,+3.19374990E+00,+2.83750010E+00
+18.53000E-03,+1.68750000E+00,+3.06874990E+00,+2.61875010E+00
+18.54000E-03,+1.56250000E+00,+2.88124990E+00,+2.30625010E+00
+18.55000E-03,+1.53125000E+00,+2.63124990E+00,+2.02500010E+00
+18.56000E-03,+1.56250000E+00,+2.44374990E+00,+1.74375010E+00
+18.57000E-03,+1.62500000E+00,+2.19374990E+00,+1.58750010E+00
+18.58000E-03,+1.81250000E+00,+2.03749990E+00,+1.43125010E+00
+18.59000E-03,+2.03125000E+00,+1.84999990E+00,+1.40000010E+00
+18.60000E-03,+2.28125000E+00,+1.69374990E+00,+1.40000010E+00
+18.61000E-03,+2.50000000E+00,+1.63124990E+00,+1.46250010E+00
+18.62000E-03,+2.81250000E+00,+1.59999990E+00,+1.68125010E+00
+18.63000E-03,+3.00000000E+00,+1.66249990E+00,+1.90000010E+00
+18.64000E-03,+3.15625000E+00,+1.81874990E+00,+2.18125010E+00
+18.65000E-03,+3.25000000E+00,+1.94374990E+00,+2.52500010E+00
+18.66000E-03,+3.31250000E+00,+2.13124990E+00,+2.77500010E+00
+18.67000E-03,+3.31250000E+00,+2.38124990E+00,+3.05625010E+00
+18.68000E-03,+3.15625000E+00,+2.59999990E+00,+3.27500010E+00
+18.69000E-03,+3.00000000E+00,+2.78749990E+00,+3.36875010E+00
+18.70000E-03,+2.78125000E+00,+2.97499990E+00,+3.46250010E+00
+18.71000E-03,+2.50000000E+00,+3.13124990E+00,+3.43125010E+00
+18.72000E-03,+2.28125000E+00,+3.19374990E+00,+3.30625010E+00
+18.73000E-03,+2.03125000E+00,+3.25624990E+00,+3.15000010E+00
+18.74000E-03,+1.87500000E+00,+3.16249990E+00,+2.93125010E+00
+18.75000E-03,+1.62500000E+00,+3.06874990E+00,+2.68125010E+00
+18.76000E-03,+1.56250000E+00,+2.88124990E+00,+2.36875010E+00
+18.77000E-03,+1.50000000E+00,+2.69374990E+00,+2.05625010E+00
+18.78000E-03,+1.53125000E+00,+2.44374990E+00,+1.80625010E+00
+18.79000E-03,+1.68750000E+00,+2.25624990E+00,+1.65000010E+00
+18.80000E-03,+1.90625000E+00,+2.06874990E+00,+1.49375010E+00
+18.81000E-03,+2.09375000E+00,+1.88124990E+00,+1.43125010E+00
+18.82000E-03,+2.37500000E+00,+1.78749990E+00,+1.49375010E+00
+18.83000E-03,+2.65625000E+00,+1.72499990E+00,+1.58750010E+00
+18.84000E-03,+2.87500000E+00,+1.69374990E+00,+1.80625010E+00
+18.85000E-03,+3.09375000E+00,+1.75624990E+00,+2.02500010E+00
+18.86000E-03,+3.25000000E+00,+1.91249990E+00,+2.27500010E+00
+18.87000E-03,+3.31250000E+00,+2.00624990E+00,+2.65000010E+00
+18.88000E-03,+3.31250000E+00,+2.22499990E+00,+2.86875010E+00
+18.89000E-03,+3.21875000E+00,+2.47499990E+00,+3.11875010E+00
+18.90000E-03,+3.09375000E+00,+2.69374990E+00,+3.27500010E+00
+18.91000E-03,+2.84375000E+00,+2.84999990E+00,+3.36875010E+00
+18.92000E-03,+2.62500000E+00,+3.03749990E+00,+3.40000010E+00
+18.93000E-03,+2.34375000E+00,+3.09999990E+00,+3.30625010E+00
+18.94000E-03,+2.09375000E+00,+3.13124990E+00,+3.18125010E+00
+18.95000E-03,+1.84375000E+00,+3.13124990E+00,+2.96250010E+00
+18.96000E-03,+1.65625000E+00,+3.06874990E+00,+2.68125010E+00
+18.97000E-03,+1.53125000E+00,+2.88124990E+00,+2.36875010E+00
+18.98000E-03,+1.50000000E+00,+2.69374990E+00,+2.11875010E+00
+18.99000E-03,+1.59375000E+00,+2.50624990E+00,+1.86875010E+00
+19.00000E-03,+1.71875000E+00,+2.31874990E+00,+1.65000010E+00
+19.01000E-03,+1.90625000E+00,+2.09999990E+00,+1.49375010E+00
+19.02000E-03,+2.15625000E+00,+1.91249990E+00,+1.49375010E+00
+19.03000E-03,+2.40625000E+00,+1.81874990E+00,+1.52500010E+00
+19.04000E-03,+2.71875000E+00,+1.78749990E+00,+1.68125010E+00
+19.05000E-03,+2.96875000E+00,+1.72499990E+00,+1.83750010E+00
+19.06000E-03,+3.15625000E+00,+1.81874990E+00,+2.05625010E+00
+19.07000E-03,+3.28125000E+00,+1.94374990E+00,+2.33750010E+00
+19.08000E-03,+3.31250000E+00,+2.13124990E+00,+2.65000010E+00
+19.09000E-03,+3.25000000E+00,+2.31874990E+00,+2.90000010E+00
+19.10000E-03,+3.12500000E+00,+2.50624990E+00,+3.11875010E+00
+19.11000E-03,+2.96875000E+00,+2.72499990E+00,+3.27500010E+00
+19.12000E-03,+2.71875000E+00,+2.91249990E+00,+3.33750010E+00
+19.13000E-03,+2.43750000E+00,+3.03749990E+00,+3.30625010E+00
+19.14000E-03,+2.12500000E+00,+3.09999990E+00,+3.21250010E+00
+19.15000E-03,+1.93750000E+00,+3.09999990E+00,+3.02500010E+00
+19.16000E-03,+1.71875000E+00,+3.06874990E+00,+2.80625010E+00
+19.17000E-03,+1.56250000E+00,+2.91249990E+00,+2.55625010E+00
+19.18000E-03,+1.46875000E+00,+2.78749990E+00,+2.21250010E+00
+19.19000E-03,+1.53125000E+00,+2.56874990E+00,+1.99375010E+00
+19.20000E-03,+1.68750000E+00,+2.34999990E+00,+1.74375010E+00
+19.21000E-03,+1.93750000E+00,+2.19374990E+00,+1.65000010E+00
+19.22000E-03,+2.12500000E+00,+2.00624990E+00,+1.49375010E+00
+19.23000E-03,+2.43750000E+00,+1.88124990E+00,+1.55625010E+00
+19.24000E-03,+2.71875000E+00,+1.81874990E+00,+1.65000010E+00
+19.25000E-03,+2.96875000E+00,+1.81874990E+00,+1.83750010E+00
+19.26000E-03,+3.12500000E+00,+1.88124990E+00,+2.05625010E+00
+19.27000E-03,+3.28125000E+00,+1.97499990E+00,+2.36875010E+00
+19.28000E-03,+3.28125000E+00,+2.13124990E+00,+2.65000010E+00
+19.29000E-03,+3.25000000E+00,+2.31874990E+00,+2.90000010E+00
+19.30000E-03,+3.06250000E+00,+2.53749990E+00,+3.08750010E+00
+19.31000E-03,+2.87500000E+00,+2.72499990E+00,+3.24375010E+00
+19.32000E-03,+2.62500000E+00,+2.88124990E+00,+3.27500010E+00
+19.33000E-03,+2.34375000E+00,+2.97499990E+00,+3.24375010E+00
+19.34000E-03,+2.00000000E+00,+3.06874990E+00,+3.11875010E+00
+19.35000E-03,+1.81250000E+00,+3.06874990E+00,+2.93125010E+00
+19.36000E-03,+1.59375000E+00,+2.97499990E+00,+2.71250010E+00
+19.37000E-03,+1.53125000E+00,+2.84999990E+00,+2.40000010E+00
+19.38000E-03,+1.50000000E+00,+2.66249990E+00,+2.11875010E+00
+19.39000E-03,+1.62500000E+00,+2.50624990E+00,+1.93125010E+00
+19.40000E-03,+1.78125000E+00,+2.31874990E+00,+1.74375010E+00
+19.41000E-03,+2.03125000E+00,+2.13124990E+00,+1.61875010E+00
+19.42000E-03,+2.31250000E+00,+2.00624990E+00,+1.61875010E+00
+19.43000E-03,+2.62500000E+00,+1.88124990E+00,+1.61875010E+00
+19.44000E-03,+2.90625000E+00,+1.84999990E+00,+1.80625010E+00
+19.45000E-03,+3.12500000E+00,+1.88124990E+00,+1.99375010E+00
+19.46000E-03,+3.25000000E+00,+1.94374990E+00,+2.27500010E+00
+19.47000E-03,+3.34375000E+00,+2.06874990E+00,+2.55625010E+00
+19.48000E-03,+3.28125000E+00,+2.28749990E+00,+2.83750010E+00
+19.49000E-03,+3.06250000E+00,+2.44374990E+00,+3.02500010E+00
+19.50000E-03,+2.93750000E+00,+2.63124990E+00,+3.18125010E+00
+19.51000E-03,+2.65625000E+00,+2.81874990E+00,+3.21250010E+00
+19.52000E-03,+2.34375000E+00,+2.97499990E+00,+3.24375010E+00
+19.53000E-03,+2.06250000E+00,+3.00624990E+00,+3.11875010E+00
+19.54000E-03,+1.81250000E+00,+3.00624990E+00,+2.90000010E+00
+19.55000E-03,+1.62500000E+00,+2.94374990E+00,+2.68125010E+00
+19.56000E-03,+1.50000000E+00,+2.81874990E+00,+2.40000010E+00
+19.57000E-03,+1.53125000E+00,+2.63124990E+00,+2.11875010E+00
+19.58000E-03,+1.62500000E+00,+2.44374990E+00,+1.93125010E+00
+19.59000E-03,+1.84375000E+00,+2.28749990E+00,+1.77500010E+00
+19.60000E-03,+2.09375000E+00,+2.13124990E+00,+1.65000010E+00
+19.61000E-03,+2.46875000E+00,+2.00624990E+00,+1.65000010E+00
+19.62000E-03,+2.71875000E+00,+1.91249990E+00,+1.71250010E+00
+19.63000E-03,+2.96875000E+00,+1.81874990E+00,+1.90000010E+00
+19.64000E-03,+3.15625000E+00,+1.91249990E+00,+2.11875010E+00
+19.65000E-03,+3.28125000E+00,+2.00624990E+00,+2.36875010E+00
+19.66000E-03,+3.31250000E+00,+2.16249990E+00,+2.61875010E+00
+19.67000E-03,+3.21875000E+00,+2.31874990E+00,+2.86875010E+00
+19.68000E-03,+3.03125000E+00,+2.53749990E+00,+3.02500010E+00
+19.69000E-03,+2.75000000E+00,+2.69374990E+00,+3.18125010E+00
+19.70000E-03,+2.46875000E+00,+2.81874990E+00,+3.21250010E+00
+19.71000E-03,+2.15625000E+00,+2.94374990E+00,+3.11875010E+00
+19.72000E-03,+1.87500000E+00,+2.97499990E+00,+2.99375010E+00
+19.73000E-03,+1.68750000E+00,+2.94374990E+00,+2.74375010E+00
+19.74000E-03,+1.56250000E+00,+2.88124990E+00,+2.52500010E+00
+19.75000E-03,+1.50000000E+00,+2.72499990E+00,+2.24375010E+00
+19.76000E-03,+1.59375000E+00,+2.53749990E+00,+2.02500010E+00
+19.77000E-03,+1.81250000E+00,+2.38124990E+00,+1.80625010E+00
+19.78000E-03,+2.09375000E+00,+2.16249990E+00,+1.71250010E+00
+19.79000E-03,+2.37500000E+00,+2.06874990E+00,+1.65000010E+00
+19.80000E-03,+2.71875000E+00,+1.94374990E+00,+1.74375010E+00
+19.81000E-03,+2.96875000E+00,+1.91249990E+00,+1.86875010E+00
+19.82000E-03,+3.18750000E+00,+1.94374990E+00,+2.08750010E+00
+19.83000E-03,+3.25000000E+00,+2.00624990E+00,+2.33750010E+00
+19.84000E-03,+3.31250000E+00,+2.16249990E+00,+2.58750010E+00
+19.85000E-03,+3.18750000E+00,+2.34999990E+00,+2.83750010E+00
+19.86000E-03,+3.00000000E+00,+2.50624990E+00,+3.05625010E+00
+19.87000E-03,+2.71875000E+00,+2.66249990E+00,+3.15000010E+00
+19.88000E-03,+2.43750000E+00,+2.78749990E+00,+3.15000010E+00
+19.89000E-03,+2.06250000E+00,+2.91249990E+00,+3.11875010E+00
+19.90000E-03,+1.78125000E+00,+2.94374990E+00,+2.96250010E+00
+19.91000E-03,+1.62500000E+00,+2.94374990E+00,+2.74375010E+00
+19.92000E-03,+1.50000000E+00,+2.81874990E+00,+2.46250010E+00
+19.93000E-03,+1.53125000E+00,+2.66249990E+00,+2.21250010E+00
+19.94000E-03,+1.65625000E+00,+2.50624990E+00,+1.99375010E+00
+19.95000E-03,+1.84375000E+00,+2.31874990E+00,+1.80625010E+00
+19.96000E-03,+2.15625000E+00,+2.16249990E+00,+1.71250010E+00
+19.97000E-03,+2.46875000E+00,+2.03749990E+00,+1.71250010E+00
+19.98000E-03,+2.81250000E+00,+1.94374990E+00,+1.80625010E+00
+19.99000E-03,+3.09375000E+00,+1.94374990E+00,+1.96250010E+00
+20.00000E-03,+3.21875000E+00,+1.97499990E+00,+2.24375010E+00
+20.01000E-03,+3.31250000E+00,+2.06874990E+00,+2.43125010E+00
+20.02000E-03,+3.28125000E+00,+2.19374990E+00,+2.74375010E+00
+20.03000E-03,+3.09375000E+00,+2.38124990E+00,+2.93125010E+00
+20.04000E-03,+2.87500000E+00,+2.56874990E+00,+3.08750010E+00
+20.05000E-03,+2.53125000E+00,+2.72499990E+00,+3.11875010E+00
+20.06000E-03,+2.25000000E+00,+2.88124990E+00,+3.08750010E+00
+20.07000E-03,+1.96875000E+00,+2.94374990E+00,+2.99375010E+00
+20.08000E-03,+1.65625000E+00,+2.91249990E+00,+2.77500010E+00
+20.09000E-03,+1.53125000E+00,+2.81874990E+00,+2.55625010E+00
+20.10000E-03,+1.53125000E+00,+2.72499990E+00,+2.30625010E+00
+20.11000E-03,+1.62500000E+00,+2.56874990E+00,+2.05625010E+00
+20.12000E-03,+1.78125000E+00,+2.38124990E+00,+1.86875010E+00
+20.13000E-03,+2.12500000E+00,+2.22499990E+00,+1.77500010E+00
+20.14000E-03,+2.43750000E+00,+2.09999990E+00,+1.71250010E+00
+20.15000E-03,+2.71875000E+00,+2.00624990E+00,+1.80625010E+00
+20.16000E-03,+3.03125000E+00,+1.97499990E+00,+1.96250010E+00
+20.17000E-03,+3.28125000E+00,+1.97499990E+00,+2.15000010E+00
+20.18000E-03,+3.31250000E+00,+2.13124990E+00,+2.43125010E+00
+20.19000E-03,+3.25000000E+00,+2.19374990E+00,+2.68125010E+00
+20.20000E-03,+3.09375000E+00,+2.41249990E+00,+2.86875010E+00
+20.21000E-03,+2.87500000E+00,+2.56874990E+00,+3.05625010E+00
+20.22000E-03,+2.53125000E+00,+2.72499990E+00,+3.08750010E+00
+20.23000E-03,+2.18750000E+00,+2.81874990E+00,+3.05625010E+00
+20.24000E-03,+1.90625000E+00,+2.88124990E+00,+2.96250010E+00
+20.25000E-03,+1.65625000E+00,+2.84999990E+00,+2.77500010E+00
+20.26000E-03,+1.53125000E+00,+2.78749990E+00,+2.52500010E+00
+20.27000E-03,+1.53125000E+00,+2.69374990E+00,+2.27500010E+00
+20.28000E-03,+1.65625000E+00,+2.53749990E+00,+2.05625010E+00
+20.29000E-03,+1.87500000E+00,+2.34999990E+00,+1.83750010E+00
+20.30000E-03,+2.21875000E+00,+2.22499990E+00,+1.80625010E+00
+20.31000E-03,+2.53125000E+00,+2.03749990E+00,+1.74375010E+00
+20.32000E-03,+2.84375000E+00,+2.00624990E+00,+1.86875010E+00
+20.33000E-03,+3.12500000E+00,+2.00624990E+00,+2.02500010E+00
+20.34000E-03,+3.28125000E+00,+2.03749990E+00,+2.24375010E+00
+20.35000E-03,+3.31250000E+00,+2.13124990E+00,+2.49375010E+00
+20.36000E-03,+3.21875000E+00,+2.25624990E+00,+2.74375010E+00
+20.37000E-03,+3.00000000E+00,+2.44374990E+00,+2.90000010E+00
+20.38000E-03,+2.71875000E+00,+2.63124990E+00,+3.05625010E+00
+20.39000E-03,+2.37500000E+00,+2.69374990E+00,+3.08750010E+00
+20.40000E-03,+2.06250000E+00,+2.81874990E+00,+2.99375010E+00
+20.41000E-03,+1.75000000E+00,+2.84999990E+00,+2.77500010E+00
+20.42000E-03,+1.56250000E+00,+2.84999990E+00,+2.65000010E+00
+20.43000E-03,+1.53125000E+00,+2.75624990E+00,+2.40000010E+00
+20.44000E-03,+1.59375000E+00,+2.56874990E+00,+2.15000010E+00
+20.45000E-03,+1.81250000E+00,+2.41249990E+00,+1.99375010E+00
+20.46000E-03,+2.06250000E+00,+2.22499990E+00,+1.83750010E+00
+20.47000E-03,+2.40625000E+00,+2.13124990E+00,+1.77500010E+00
+20.48000E-03,+2.78125000E+00,+2.06874990E+00,+1.86875010E+00
+20.49000E-03,+3.06250000E+00,+2.00624990E+00,+1.99375010E+00
+20.50000E-03,+3.25000000E+00,+2.03749990E+00,+2.21250010E+00
+20.51000E-03,+3.31250000E+00,+2.13124990E+00,+2.46250010E+00
+20.52000E-03,+3.21875000E+00,+2.28749990E+00,+2.65000010E+00
+20.53000E-03,+3.09375000E+00,+2.44374990E+00,+2.86875010E+00
+20.54000E-03,+2.71875000E+00,+2.56874990E+00,+2.99375010E+00
+20.55000E-03,+2.43750000E+00,+2.72499990E+00,+3.02500010E+00
+20.56000E-03,+2.06250000E+00,+2.81874990E+00,+2.99375010E+00
+20.57000E-03,+1.78125000E+00,+2.81874990E+00,+2.86875010E+00
+20.58000E-03,+1.56250000E+00,+2.78749990E+00,+2.65000010E+00
+20.59000E-03,+1.46875000E+00,+2.69374990E+00,+2.40000010E+00
+20.60000E-03,+1.56250000E+00,+2.59999990E+00,+2.15000010E+00
+20.61000E-03,+1.81250000E+00,+2.44374990E+00,+1.96250010E+00
+20.62000E-03,+2.12500000E+00,+2.28749990E+00,+1.86875010E+00
+20.63000E-03,+2.46875000E+00,+2.13124990E+00,+1.80625010E+00
+20.64000E-03,+2.78125000E+00,+2.06874990E+00,+1.93125010E+00
+20.65000E-03,+3.06250000E+00,+2.03749990E+00,+2.05625010E+00
+20.66000E-03,+3.25000000E+00,+2.06874990E+00,+2.24375010E+00
+20.67000E-03,+3.34375000E+00,+2.16249990E+00,+2.49375010E+00
+20.68000E-03,+3.21875000E+00,+2.28749990E+00,+2.71250010E+00
+20.69000E-03,+3.00000000E+00,+2.44374990E+00,+2.90000010E+00
+20.70000E-03,+2.65625000E+00,+2.56874990E+00,+3.02500010E+00
+20.71000E-03,+2.34375000E+00,+2.72499990E+00,+3.02500010E+00
+20.72000E-03,+2.00000000E+00,+2.81874990E+00,+2.93125010E+00
+20.73000E-03,+1.68750000E+00,+2.81874990E+00,+2.80625010E+00
+20.74000E-03,+1.53125000E+00,+2.75624990E+00,+2.58750010E+00
+20.75000E-03,+1.53125000E+00,+2.69374990E+00,+2.33750010E+00
+20.76000E-03,+1.65625000E+00,+2.56874990E+00,+2.11875010E+00
+20.77000E-03,+1.90625000E+00,+2.38124990E+00,+1.96250010E+00
+20.78000E-03,+2.21875000E+00,+2.25624990E+00,+1.83750010E+00
+20.79000E-03,+2.59375000E+00,+2.13124990E+00,+1.86875010E+00
+20.80000E-03,+2.93750000E+00,+2.06874990E+00,+1.96250010E+00
+20.81000E-03,+3.21875000E+00,+2.03749990E+00,+2.11875010E+00
+20.82000E-03,+3.28125000E+00,+2.09999990E+00,+2.33750010E+00
+20.83000E-03,+3.28125000E+00,+2.22499990E+00,+2.55625010E+00
+20.84000E-03,+3.09375000E+00,+2.34999990E+00,+2.77500010E+00
+20.85000E-03,+2.81250000E+00,+2.50624990E+00,+2.90000010E+00
+20.86000E-03,+2.46875000E+00,+2.66249990E+00,+3.02500010E+00
+20.87000E-03,+2.15625000E+00,+2.75624990E+00,+2.96250010E+00
+20.88000E-03,+1.78125000E+00,+2.78749990E+00,+2.86875010E+00
+20.89000E-03,+1.59375000E+00,+2.75624990E+00,+2.65000010E+00
+20.90000E-03,+1.50000000E+00,+2.72499990E+00,+2.43125010E+00
+20.91000E-03,+1.59375000E+00,+2.59999990E+00,+2.24375010E+00
+20.92000E-03,+1.84375000E+00,+2.44374990E+00,+1.99375010E+00
+20.93000E-03,+2.09375000E+00,+2.28749990E+00,+1.90000010E+00
+20.94000E-03,+2.50000000E+00,+2.16249990E+00,+1.86875010E+00
+20.95000E-03,+2.84375000E+00,+2.09999990E+00,+1.93125010E+00
+20.96000E-03,+3.15625000E+00,+2.06874990E+00,+2.08750010E+00
+20.97000E-03,+3.28125000E+00,+2.09999990E+00,+2.30625010E+00
+20.98000E-03,+3.25000000E+00,+2.19374990E+00,+2.52500010E+00
+20.99000E-03,+3.15625000E+00,+2.38124990E+00,+2.77500010E+00
+21.00000E-03,+2.87500000E+00,+2.47499990E+00,+2.86875010E+00
+21.01000E-03,+2.50000000E+00,+2.59999990E+00,+2.99375010E+00
+21.02000E-03,+2.15625000E+00,+2.72499990E+00,+2.96250010E+00
+21.03000E-03,+1.84375000E+00,+2.78749990E+00,+2.83750010E+00
+21.04000E-03,+1.56250000E+00,+2.78749990E+00,+2.61875010E+00
+21.05000E-03,+1.50000000E+00,+2.69374990E+00,+2.40000010E+00
+21.06000E-03,+1.59375000E+00,+2.56874990E+00,+2.21250010E+00
+21.07000E-03,+1.81250000E+00,+2.44374990E+00,+1.99375010E+00
+21.08000E-03,+2.15625000E+00,+2.28749990E+00,+1.90000010E+00
+21.09000E-03,+2.53125000E+00,+2.16249990E+00,+1.83750010E+00
+21.10000E-03,+2.87500000E+00,+2.09999990E+00,+1.96250010E+00
+21.11000E-03,+3.15625000E+00,+2.09999990E+00,+2.11875010E+00
+21.12000E-03,+3.31250000E+00,+2.13124990E+00,+2.33750010E+00
+21.13000E-03,+3.25000000E+00,+2.22499990E+00,+2.55625010E+00
+21.14000E-03,+3.12500000E+00,+2.34999990E+00,+2.77500010E+00
+21.15000E-03,+2.81250000E+00,+2.50624990E+00,+2.93125010E+00
+21.16000E-03,+2.46875000E+00,+2.63124990E+00,+2.96250010E+00
+21.17000E-03,+2.09375000E+00,+2.72499990E+00,+2.93125010E+00
+21.18000E-03,+1.75000000E+00,+2.78749990E+00,+2.77500010E+00
+21.19000E-03,+1.53125000E+00,+2.75624990E+00,+2.58750010E+00
+21.20000E-03,+1.53125000E+00,+2.66249990E+00,+2.36875010E+00
+21.21000E-03,+1.65625000E+00,+2.56874990E+00,+2.15000010E+00
+21.22000E-03,+1.96875000E+00,+2.41249990E+00,+1.99375010E+00
+21.23000E-03,+2.28125000E+00,+2.22499990E+00,+1.93125010E+00
+21.24000E-03,+2.65625000E+00,+2.16249990E+00,+1.93125010E+00
+21.25000E-03,+3.00000000E+00,+2.09999990E+00,+2.02500010E+00
+21.26000E-03,+3.18750000E+00,+2.13124990E+00,+2.21250010E+00
+21.27000E-03,+3.28125000E+00,+2.19374990E+00,+2.43125010E+00
+21.28000E-03,+3.21875000E+00,+2.28749990E+00,+2.61875010E+00
+21.29000E-03,+3.03125000E+00,+2.41249990E+00,+2.83750010E+00
+21.30000E-03,+2.65625000E+00,+2.56874990E+00,+2.96250010E+00
+21.31000E-03,+2.25000000E+00,+2.66249990E+00,+2.96250010E+00
+21.32000E-03,+1.87500000E+00,+2.75624990E+00,+2.86875010E+00
+21.33000E-03,+1.62500000E+00,+2.75624990E+00,+2.68125010E+00
+21.34000E-03,+1.50000000E+00,+2.72499990E+00,+2.49375010E+00
+21.35000E-03,+1.59375000E+00,+2.59999990E+00,+2.24375010E+00
+21.36000E-03,+1.78125000E+00,+2.44374990E+00,+2.05625010E+00
+21.37000E-03,+2.09375000E+00,+2.31874990E+00,+1.96250010E+00
+21.38000E-03,+2.50000000E+00,+2.19374990E+00,+1.93125010E+00
+21.39000E-03,+2.87500000E+00,+2.13124990E+00,+1.99375010E+00
+21.40000E-03,+3.18750000E+00,+2.13124990E+00,+2.15000010E+00
+21.41000E-03,+3.25000000E+00,+2.13124990E+00,+2.36875010E+00
+21.42000E-03,+3.31250000E+00,+2.25624990E+00,+2.58750010E+00
+21.43000E-03,+3.09375000E+00,+2.34999990E+00,+2.77500010E+00
+21.44000E-03,+2.75000000E+00,+2.50624990E+00,+2.90000010E+00
+21.45000E-03,+2.37500000E+00,+2.66249990E+00,+2.93125010E+00
+21.46000E-03,+1.93750000E+00,+2.72499990E+00,+2.90000010E+00
+21.47000E-03,+1.65625000E+00,+2.75624990E+00,+2.74375010E+00
+21.48000E-03,+1.56250000E+00,+2.69374990E+00,+2.52500010E+00
+21.49000E-03,+1.53125000E+00,+2.63124990E+00,+2.30625010E+00
+21.50000E-03,+1.71875000E+00,+2.50624990E+00,+2.05625010E+00
+21.51000E-03,+2.06250000E+00,+2.34999990E+00,+1.96250010E+00
+21.52000E-03,+2.43750000E+00,+2.25624990E+00,+1.93125010E+00
+21.53000E-03,+2.84375000E+00,+2.16249990E+00,+1.99375010E+00
+21.54000E-03,+3.12500000E+00,+2.13124990E+00,+2.11875010E+00
+21.55000E-03,+3.28125000E+00,+2.16249990E+00,+2.33750010E+00
+21.56000E-03,+3.21875000E+00,+2.25624990E+00,+2.55625010E+00
+21.57000E-03,+3.12500000E+00,+2.38124990E+00,+2.77500010E+00
+21.58000E-03,+2.75000000E+00,+2.50624990E+00,+2.86875010E+00
+21.59000E-03,+2.34375000E+00,+2.59999990E+00,+2.93125010E+00
+21.60000E-03,+1.96875000E+00,+2.69374990E+00,+2.83750010E+00
+21.61000E-03,+1.68750000E+00,+2.72499990E+00,+2.71250010E+00
+21.62000E-03,+1.46875000E+00,+2.69374990E+00,+2.52500010E+00
+21.63000E-03,+1.59375000E+00,+2.59999990E+00,+2.27500010E+00
+21.64000E-03,+1.78125000E+00,+2.47499990E+00,+2.11875010E+00
+21.65000E-03,+2.15625000E+00,+2.34999990E+00,+1.96250010E+00
+21.66000E-03,+2.53125000E+00,+2.25624990E+00,+1.96250010E+00
+21.67000E-03,+2.87500000E+00,+2.19374990E+00,+2.02500010E+00
+21.68000E-03,+3.18750000E+00,+2.13124990E+00,+2.18125010E+00
+21.69000E-03,+3.31250000E+00,+2.19374990E+00,+2.36875010E+00
+21.70000E-03,+3.25000000E+00,+2.25624990E+00,+2.58750010E+00
+21.71000E-03,+3.00000000E+00,+2.41249990E+00,+2.77500010E+00
+21.72000E-03,+2.65625000E+00,+2.53749990E+00,+2.86875010E+00
+21.73000E-03,+2.18750000E+00,+2.63124990E+00,+2.90000010E+00
+21.74000E-03,+1.87500000E+00,+2.66249990E+00,+2.80625010E+00
+21.75000E-03,+1.59375000E+00,+2.72499990E+00,+2.68125010E+00
+21.76000E-03,+1.50000000E+00,+2.66249990E+00,+2.46250010E+00
